                                Circuito ohm ac
                                Transient Analysis  Mon Jul 17 15:47:27  2023
--------------------------------------------------------------------------------
Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
310	1.031028e-02	-6.87108e-01	6.871078e-04	
311	1.031128e-02	-6.96183e-01	6.961835e-04	
312	1.031228e-02	-7.05149e-01	7.051492e-04	
313	1.031328e-02	-7.14004e-01	7.140036e-04	
314	1.031428e-02	-7.22745e-01	7.227452e-04	
315	1.031528e-02	-7.31373e-01	7.313727e-04	
316	1.031628e-02	-7.39885e-01	7.398848e-04	
317	1.031728e-02	-7.48280e-01	7.482799e-04	
318	1.031828e-02	-7.56557e-01	7.565570e-04	
319	1.031928e-02	-7.64715e-01	7.647145e-04	
320	1.032028e-02	-7.72751e-01	7.727513e-04	
321	1.032128e-02	-7.80666e-01	7.806661e-04	
322	1.032228e-02	-7.88458e-01	7.884576e-04	
323	1.032328e-02	-7.96125e-01	7.961245e-04	
324	1.032428e-02	-8.03666e-01	8.036658e-04	
325	1.032528e-02	-8.11080e-01	8.110802e-04	
326	1.032628e-02	-8.18366e-01	8.183664e-04	
327	1.032728e-02	-8.25523e-01	8.255235e-04	
328	1.032828e-02	-8.32550e-01	8.325502e-04	
329	1.032928e-02	-8.39445e-01	8.394454e-04	
330	1.033028e-02	-8.46208e-01	8.462080e-04	
331	1.033128e-02	-8.52837e-01	8.528371e-04	
332	1.033228e-02	-8.59331e-01	8.593314e-04	
333	1.033328e-02	-8.65690e-01	8.656901e-04	
334	1.033428e-02	-8.71912e-01	8.719121e-04	
335	1.033528e-02	-8.77996e-01	8.779963e-04	
336	1.033628e-02	-8.83942e-01	8.839420e-04	
337	1.033728e-02	-8.89748e-01	8.897480e-04	
338	1.033828e-02	-8.95414e-01	8.954136e-04	
339	1.033928e-02	-9.00938e-01	9.009377e-04	
340	1.034028e-02	-9.06320e-01	9.063196e-04	
341	1.034128e-02	-9.11558e-01	9.115583e-04	
342	1.034228e-02	-9.16653e-01	9.166532e-04	
343	1.034328e-02	-9.21603e-01	9.216032e-04	
344	1.034428e-02	-9.26408e-01	9.264078e-04	

Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
345	1.034528e-02	-9.31066e-01	9.310660e-04	
346	1.034628e-02	-9.35577e-01	9.355772e-04	
347	1.034728e-02	-9.39941e-01	9.399407e-04	
348	1.034828e-02	-9.44156e-01	9.441557e-04	
349	1.034928e-02	-9.48222e-01	9.482217e-04	
350	1.035028e-02	-9.52138e-01	9.521379e-04	
351	1.035128e-02	-9.55904e-01	9.559038e-04	
352	1.035228e-02	-9.59519e-01	9.595187e-04	
353	1.035328e-02	-9.62982e-01	9.629821e-04	
354	1.035428e-02	-9.66293e-01	9.662935e-04	
355	1.035528e-02	-9.69452e-01	9.694522e-04	
356	1.035628e-02	-9.72458e-01	9.724579e-04	
357	1.035728e-02	-9.75310e-01	9.753100e-04	
358	1.035828e-02	-9.78008e-01	9.780080e-04	
359	1.035928e-02	-9.80552e-01	9.805517e-04	
360	1.036028e-02	-9.82940e-01	9.829405e-04	
361	1.036128e-02	-9.85174e-01	9.851741e-04	
362	1.036228e-02	-9.87252e-01	9.872521e-04	
363	1.036328e-02	-9.89174e-01	9.891742e-04	
364	1.036428e-02	-9.90940e-01	9.909401e-04	
365	1.036528e-02	-9.92550e-01	9.925496e-04	
366	1.036628e-02	-9.94002e-01	9.940023e-04	
367	1.036728e-02	-9.95298e-01	9.952980e-04	
368	1.036828e-02	-9.96437e-01	9.964366e-04	
369	1.036928e-02	-9.97418e-01	9.974178e-04	
370	1.037028e-02	-9.98241e-01	9.982415e-04	
371	1.037128e-02	-9.98908e-01	9.989076e-04	
372	1.037228e-02	-9.99416e-01	9.994159e-04	
373	1.037328e-02	-9.99766e-01	9.997664e-04	
374	1.037428e-02	-9.99959e-01	9.999591e-04	
375	1.037528e-02	-9.99994e-01	9.999938e-04	
376	1.037628e-02	-9.99871e-01	9.998706e-04	
377	1.037728e-02	-9.99590e-01	9.995896e-04	
378	1.037828e-02	-9.99151e-01	9.991507e-04	
379	1.037928e-02	-9.98554e-01	9.985540e-04	
380	1.038028e-02	-9.97800e-01	9.977996e-04	
381	1.038128e-02	-9.96888e-01	9.968877e-04	
382	1.038228e-02	-9.95818e-01	9.958183e-04	
383	1.038328e-02	-9.94592e-01	9.945917e-04	
384	1.038428e-02	-9.93208e-01	9.932081e-04	
385	1.038528e-02	-9.91668e-01	9.916676e-04	
386	1.038628e-02	-9.89970e-01	9.899705e-04	
387	1.038728e-02	-9.88117e-01	9.881170e-04	
388	1.038828e-02	-9.86108e-01	9.861076e-04	
389	1.038928e-02	-9.83942e-01	9.839424e-04	
390	1.039028e-02	-9.81622e-01	9.816219e-04	
391	1.039128e-02	-9.79146e-01	9.791463e-04	
392	1.039228e-02	-9.76516e-01	9.765161e-04	
393	1.039328e-02	-9.73732e-01	9.737317e-04	
394	1.039428e-02	-9.70794e-01	9.707936e-04	
395	1.039528e-02	-9.67702e-01	9.677021e-04	
396	1.039628e-02	-9.64458e-01	9.644579e-04	
397	1.039728e-02	-9.61061e-01	9.610613e-04	
398	1.039828e-02	-9.57513e-01	9.575130e-04	
399	1.039928e-02	-9.53813e-01	9.538135e-04	
400	1.040028e-02	-9.49963e-01	9.499633e-04	
401	1.040128e-02	-9.45963e-01	9.459632e-04	
402	1.040228e-02	-9.41814e-01	9.418136e-04	

Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
403	1.040328e-02	-9.37515e-01	9.375154e-04	
404	1.040428e-02	-9.33069e-01	9.330691e-04	
405	1.040528e-02	-9.28475e-01	9.284755e-04	
406	1.040628e-02	-9.23735e-01	9.237352e-04	
407	1.040728e-02	-9.18849e-01	9.188491e-04	
408	1.040828e-02	-9.13818e-01	9.138178e-04	
409	1.040928e-02	-9.08642e-01	9.086423e-04	
410	1.041028e-02	-9.03323e-01	9.033233e-04	
411	1.041128e-02	-8.97862e-01	8.978617e-04	
412	1.041228e-02	-8.92258e-01	8.922582e-04	
413	1.041328e-02	-8.86514e-01	8.865139e-04	
414	1.041428e-02	-8.80630e-01	8.806296e-04	
415	1.041528e-02	-8.74606e-01	8.746062e-04	
416	1.041628e-02	-8.68445e-01	8.684447e-04	
417	1.041728e-02	-8.62146e-01	8.621460e-04	
418	1.041828e-02	-8.55711e-01	8.557113e-04	
419	1.041928e-02	-8.49141e-01	8.491413e-04	
420	1.042028e-02	-8.42437e-01	8.424374e-04	
421	1.042128e-02	-8.35600e-01	8.356003e-04	
422	1.042228e-02	-8.28631e-01	8.286313e-04	
423	1.042328e-02	-8.21532e-01	8.215315e-04	
424	1.042428e-02	-8.14302e-01	8.143020e-04	
425	1.042528e-02	-8.06944e-01	8.069438e-04	
426	1.042628e-02	-7.99458e-01	7.994582e-04	
427	1.042728e-02	-7.91846e-01	7.918464e-04	
428	1.042828e-02	-7.84110e-01	7.841096e-04	
429	1.042928e-02	-7.76249e-01	7.762489e-04	
430	1.043028e-02	-7.68266e-01	7.682656e-04	
431	1.043128e-02	-7.60161e-01	7.601611e-04	
432	1.043228e-02	-7.51936e-01	7.519365e-04	
433	1.043328e-02	-7.43593e-01	7.435931e-04	
434	1.043428e-02	-7.35132e-01	7.351323e-04	
435	1.043528e-02	-7.26555e-01	7.265555e-04	
436	1.043628e-02	-7.17864e-01	7.178639e-04	
437	1.043728e-02	-7.09059e-01	7.090589e-04	
438	1.043828e-02	-7.00142e-01	7.001420e-04	
439	1.043928e-02	-6.91115e-01	6.911145e-04	
440	1.044028e-02	-6.81978e-01	6.819779e-04	
441	1.044128e-02	-6.72734e-01	6.727336e-04	
442	1.044228e-02	-6.63383e-01	6.633831e-04	
443	1.044328e-02	-6.53928e-01	6.539278e-04	
444	1.044428e-02	-6.44369e-01	6.443692e-04	
445	1.044528e-02	-6.34709e-01	6.347089e-04	
446	1.044628e-02	-6.24948e-01	6.249484e-04	
447	1.044728e-02	-6.15089e-01	6.150892e-04	
448	1.044828e-02	-6.05133e-01	6.051328e-04	
449	1.044928e-02	-5.95081e-01	5.950809e-04	
450	1.045028e-02	-5.84935e-01	5.849350e-04	
451	1.045128e-02	-5.74697e-01	5.746968e-04	
452	1.045228e-02	-5.64368e-01	5.643678e-04	
453	1.045328e-02	-5.53950e-01	5.539497e-04	
454	1.045428e-02	-5.43444e-01	5.434441e-04	
455	1.045528e-02	-5.32853e-01	5.328526e-04	
456	1.045628e-02	-5.22177e-01	5.221771e-04	
457	1.045728e-02	-5.11419e-01	5.114191e-04	
458	1.045828e-02	-5.00580e-01	5.005803e-04	
459	1.045928e-02	-4.89662e-01	4.896625e-04	
460	1.046028e-02	-4.78667e-01	4.786673e-04	

Index   time            v(n1)           i(v1)           
--------------------------------------------------------------------------------
461	1.046128e-02	-4.67597e-01	4.675966e-04	
462	1.046228e-02	-4.56452e-01	4.564520e-04	
463	1.046328e-02	-4.45235e-01	4.452354e-04	
464	1.046428e-02	-4.33948e-01	4.339484e-04	
465	1.046528e-02	-4.22593e-01	4.225930e-04	
466	1.046628e-02	-4.11171e-01	4.111707e-04	
467	1.046728e-02	-3.99684e-01	3.996836e-04	
